[vis1_REMs/EOGs]
   18.8528	    0.9574
   22.4892	    1.2171
   84.8268	    0.6544
   85.8658	    0.6976
   88.5065	    0.8708
  108.5931	    1.3470
  111.8398	    1.0007
  114.6104	    1.0440
  138.8528	    1.4336
  141.7965	    0.7842
  144.6104	    0.9141
  212.6190	    0.9574
  214.2641	    1.1305
  215.6061	    1.3903
  228.6797	    1.1738
  253.3550	    1.1305
  254.7835	    1.5202
  287.3377	    0.8708
  291.4502	    1.4336
  297.7273	    1.6067
  300.2381	    1.0440
  301.4502	    0.9574
  302.7056	    0.9141
  443.2251	    1.0873
  500.7576	    0.8708
  558.4199	    1.4336
  560.2381	    0.8275
  592.2294	    0.9141
  596.6017	    0.6976
  767.2078	    1.0007
  789.0693	    1.8665
  792.1861	    1.3037
  874.3074	    1.3470
  875.8225	    1.2604
  885.2165	    1.3470
 1148.0736	    1.5634
 1150.0649	    0.8275
 1152.4892	    1.3470
 1159.3723	    1.2604
 1160.7576	    0.2647
 1303.0087	    1.1305
