[vis1_REMs/EOGs]
    0.5844	    0.6976
    1.8831	    0.6544
   16.6450	    1.0440
   21.0606	    0.9141
   22.3160	    0.9574
   23.6580	    0.6544
   25.8225	    0.9141
   27.2511	    1.0873
   28.7662	    0.9574
   36.4719	    1.1738
   39.3290	    1.6067
   47.1645	    1.0007
  120.6710	    0.8275
  122.4892	    0.6976
  124.4805	    0.8708
  147.4242	    1.1738
  202.3593	    1.0440
  204.4805	    0.8708
  212.7489	    1.0440
  216.4719	    1.8232
  220.1082	    0.8275
  244.9567	    1.5634
  247.8139	    1.6500
  292.0996	    1.1305
  293.8745	    1.3903
  295.9091	    1.2171
  298.7662	    0.7842
  300.4545	    1.0007
  301.7532	    0.9141
  305.0433	    1.9531
  308.2468	    0.8708
  314.2641	    0.9141
  323.1818	    1.8232
  325.6926	    1.2171
  330.8874	    1.2604
  332.2727	    0.8275
  333.9177	    1.0873
  335.2165	    0.8275
  337.3810	    0.9574
  339.3290	    1.2171
  342.6623	    1.1738
  360.5411	    1.6067
  374.8701	    1.1305
  378.3766	    2.2994
  382.5758	    1.2604
  392.4459	    1.4769
  394.0476	    1.0873
  395.2165	    0.4379
  396.9913	    1.0440
  399.3290	    1.1738
  401.3203	    1.2171
  403.7013	    0.9141
  405.9091	    1.8232
  422.2727	    1.0873
  424.3939	    0.6976
  426.0390	    2.8189
  430.4113	    1.7799
  432.5325	    2.1262
  435.6926	    1.0440
  436.9913	    0.6544
  437.9437	    0.8708
  439.5022	    0.9141
  442.0130	    1.3470
  445.4762	    0.9574
  446.9913	    0.7409
  447.8139	    0.8275
  453.9177	    1.7799
  456.2987	    1.2604
  462.0563	    1.0007
  463.3983	    0.9574
  466.9481	    1.2604
  468.3333	    0.8275
  469.5455	    2.2994
  473.3550	    0.5678
  474.6970	    1.2171
  476.5584	    1.0873
  478.3766	    1.3903
  481.0173	    0.8708
  485.9957	    1.0873
  487.6407	    0.9141
  489.8918	    0.9141
  491.4935	    1.1738
  493.3117	    1.3037
  514.8268	    1.4769
  516.4719	    1.9098
  521.5801	    2.2561
  524.3506	    2.3427
  527.2944	    1.2171
  535.1732	    1.2604
  538.6364	    1.0440
  543.9177	    1.5634
  549.2857	    1.3470
  559.2424	    2.2128
  562.5758	    1.2604
  612.0563	    1.1305
  613.3117	    3.2518
  617.5974	    1.1305
  619.2424	    2.0396
  624.3939	    1.0440
  635.9091	    1.1305
  641.9697	    0.9574
  643.9610	    1.5202
  645.8658	    1.1738
  647.5541	    1.0007
  649.2857	    1.6933
  652.3593	    1.0440
  656.5584	    1.3037
  658.3333	    1.2604
  661.3203	    1.0440
  662.8355	    0.6544
  667.8139	    3.9444
  678.6364	    1.7799
  703.5714	    1.4336
  705.2165	    1.9531
  708.2468	    1.5634
  710.1515	    0.8275
  712.4459	    1.0440
  713.9177	    1.7799
  715.9091	    3.0786
  720.1515	    2.2994
  724.4372	    1.0007
  726.5152	    1.0873
  728.4632	    1.9963
  732.8355	    1.0873
  738.9394	    2.8189
  768.2035	    0.9141
  770.1515	    1.6067
  818.0736	    1.5634
  820.0216	    1.6500
  822.1429	    1.3470
  823.7879	    1.1738
  826.4286	    0.6976
  829.7186	    1.8665
  831.9264	    0.9141
  835.0866	    0.9574
  836.4286	    2.5158
  840.2814	    1.0873
  855.1732	    1.2171
  858.2035	    1.9531
  860.5411	    0.9141
  862.3160	    1.3470
  864.7403	    1.6067
  900.5411	    0.8708
  915.8658	    1.2604
  919.4156	    1.4769
  940.1082	    1.3037
  970.3680	    0.8708
  974.7403	    0.4379
  976.4719	    1.0873
  977.9004	    1.7799
  980.8442	    1.6500
  983.0952	    2.1262
  991.4502	    0.7842
  998.2900	    1.3037
 1001.6667	    1.5202
 1003.7446	    1.7799
 1005.9957	    2.0396
 1014.4805	    0.6976
 1017.8571	    1.2604
 1022.0130	    0.9574
 1030.1082	    0.6976
 1034.3074	    1.0440
 1037.2078	    1.2604
 1041.4935	    1.5202
 1055.0433	    1.6500
