[REMs/EOGs]
    0.9000	    0.0500
    2.6250	    0.0500
    3.5600	    0.0500
    4.1700	    0.0500
    5.5750	    0.0500
   27.1550	    0.0500
   31.4050	    0.0500
   32.4500	    0.0500
   33.7550	    0.0500
   35.9600	    0.0500
   38.0000	    0.0500
   40.4450	    0.0500
   41.3950	    0.0500
   42.5650	    0.0500
   43.3700	    0.0500
   46.2400	    0.0500
   47.7850	    0.0500
   48.4300	    0.0500
   51.4750	    0.0500
   53.7000	    0.0500
   57.3850	    0.0500
   60.5600	    0.0500
   61.1600	    0.0500
   62.1250	    0.0500
   69.5550	    0.0500
   71.6900	    0.0500
   89.6450	    0.0500
   90.7000	    0.0500
   92.5450	    0.0500
   95.2100	    0.0500
   98.4950	    0.0500
  102.4100	    0.0500
  104.3550	    0.0500
  118.2350	    0.0500
  141.1450	    0.0500
  145.5700	    0.0500
  160.1100	    0.0500
  196.0700	    0.0500
  207.7050	    0.0500
  208.8150	    0.0500
  212.1700	    0.0500
  215.7500	    0.0500
  218.3150	    0.0500
  219.9750	    0.0500
  221.6150	    0.0500
  222.6000	    0.0500
  228.1800	    0.0500
  229.9750	    0.0500
  232.1900	    0.0500
  233.6000	    0.0500
  235.6850	    0.0500
  238.5300	    0.0500
  241.6100	    0.0500
  242.7050	    0.0500
  245.2800	    0.0500
  249.3350	    0.0500
  251.0650	    0.0500
  251.7150	    0.0500
  255.6950	    0.0500
  258.6200	    0.0500
  259.8800	    0.0500
  261.1450	    0.0500
  262.3800	    0.0500
  264.7850	    0.0500
  267.4750	    0.0500
  268.4550	    0.0500
  272.2350	    0.0500
  281.1500	    0.0500
  281.6500	    0.0500
  282.3300	    0.0500
  283.2300	    0.0500
  295.0150	    0.0500
  296.0800	    0.0500
  297.3600	    0.0500
  299.0100	    0.0500
  302.5200	    0.0500
  313.7400	    0.0500
  346.3000	    0.0500
  350.3600	    0.0500
  352.0450	    0.0500
  359.6300	    0.0500
  360.9150	    0.0500
  361.7250	    0.0500
  371.6950	    0.0500
  374.6300	    0.0500
  377.0650	    0.0500
  381.8450	    0.0500
  388.6700	    0.0500
  389.8150	    0.0500
  390.6200	    0.0500
  397.7000	    0.0500
  411.7400	    0.0500
  412.4150	    0.0500
  428.2950	    0.0500
  428.8800	    0.0500
  439.5650	    0.0500
  454.7150	    0.0500
  460.4200	    0.0500
  482.4050	    0.0500
  483.1500	    0.0500
  491.0050	    0.0500
  492.1550	    0.0500
  494.8150	    0.0500
  508.6450	    0.0500
  511.8250	    0.0500
  513.5850	    0.0500
  515.2250	    0.0500
  516.2050	    0.0500
  524.6150	    0.0500
  525.2100	    0.0500
  526.3850	    0.0500
  527.1600	    0.0500
  528.5200	    0.0500
  531.7300	    0.0500
  533.1600	    0.0500
  566.1550	    0.0500
  567.9450	    0.0500
  569.2100	    0.0500
  570.4200	    0.0500
  597.2150	    0.0500
  619.3300	    0.0500
  648.5950	    0.0500
  673.0850	    0.0500
  673.7300	    0.0500
