[vis1_REMs/EOGs]
   14.0043	    1.0007
   18.8961	    1.4769
   20.5844	    0.8275
   21.5801	    0.8708
   24.8701	    1.0007
   70.3680	    0.9574
   71.6667	    0.8275
   72.7489	    1.4769
   80.9307	    1.0873
  101.8398	    1.1305
  105.5628	    1.4769
  108.6364	    1.0873
  109.8918	    1.2604
  113.5714	    1.1738
  121.1039	    1.1738
  122.6190	    0.9141
  126.0823	    1.2604
  127.8139	    1.1738
  129.1991	    0.5678
  160.0649	    1.1305
  177.3810	    1.3037
  189.7619	    1.2171
  254.6104	    1.3470
  274.3506	    1.1305
  284.4372	    1.3470
  300.8874	    2.3860
  311.7965	    0.6544
  324.5238	    1.3470
  330.9740	    0.8708
  336.0823	    1.7799
  338.2468	    1.3470
  343.4848	    2.1262
  349.1126	    1.2604
  351.7532	    0.7842
  353.8745	    1.1738
  367.1645	    2.1695
  376.2987	    1.1305
  416.1255	    1.1305
  421.6667	    0.9574
  426.1688	    1.1305
  431.2771	    1.1738
  466.6883	    1.0007
  473.1385	    1.0440
  474.3074	    1.1305
  475.9524	    0.8708
  481.7965	    1.9963
  490.1082	    2.0396
  497.1645	    1.0873
  499.1126	    1.4336
  500.7576	    2.0829
  503.7879	    1.3037
  505.3896	    1.8665
  507.6407	    1.1738
  545.3030	    1.6067
  551.7100	    1.1738
  555.3896	    1.1738
  557.9870	    2.4725
  562.0563	    1.3037
  563.5714	    1.5634
  593.8312	    0.9574
  682.1861	    1.3037
  684.9567	    1.3903
  686.6017	    1.0873
  687.7706	    1.3903
  690.2381	    1.4336
  692.3593	    1.5634
  695.5628	    1.2171
  697.0346	    0.6544
  720.9307	    1.3037
  724.3939	    1.3037
  726.4719	    1.4336
  734.6104	    1.2171
  736.4286	    1.1738
  737.8571	    2.0396
  745.8658	    1.7799
  750.3247	    1.3903
  753.0952	    2.0829
  755.9957	    1.8665
  758.4632	    1.7366
  767.7706	    1.5202
  776.3853	    1.5634
  785.2165	    1.0007
  787.4242	    0.9574
  791.1039	    1.4769
  793.8312	    1.6067
  802.3160	    1.2604
  803.7446	    1.2604
  815.9091	    1.3037
  819.0693	    0.9141
  827.2511	    1.3037
  864.0909	    1.1738
  867.0779	    1.5634
  874.8268	    1.0873
  882.1861	    2.0829
  894.8701	    1.5634
  897.7706	    1.9098
  905.7792	    2.0829
  910.3680	    1.1738
  912.3593	    1.5202
  934.2208	    1.5202
  949.7619	    2.6890
  996.1688	    1.6933
  997.9870	    1.9531
 1000.0649	    0.9574
 1018.2035	    1.3470
 1021.8398	    1.0873
 1026.9481	    1.6067
 1051.3203	    1.0873
 1057.7706	    0.7409
 1063.0519	    1.1738
 1069.6753	    1.5634
 1073.7013	    2.4292
 1076.4286	    2.1695
 1106.2121	    1.3470
 1119.1558	    0.9692
 1120.1300	    0.7192
 1127.2944	    1.9531
 1130.3680	    1.3470
 1140.1515	    0.9141
 1156.5152	    1.4336
 1180.9740	    1.8232
 1186.8182	    1.3470
 1188.8528	    1.6933
 1193.2684	    1.4769
 1196.6883	    1.6067
 1200.1515	    1.0873
 1202.2727	    1.0007
 1248.6797	    1.6933
 1258.4199	    1.3037
 1260.3247	    1.2604
 1262.2294	    1.0873
 1272.8355	    2.2561
 1282.9221	    1.1305
 1301.5368	    2.2561
 1323.1385	    1.0007
 1330.9740	    1.5634
 1338.2468	    1.0873
 1385.2597	    1.1305
 1411.3636	    1.6500
 1415.5195	    1.1738
 1426.6450	    1.1738
 1433.3117	    1.9531
 1449.5887	    1.3903
 1462.8355	    1.9098
 1470.3247	    1.2171
 1476.8182	    2.0829
 1483.6580	    1.3903
 1485.8658	    1.6500
 1522.5325	    1.6500
 1535.7792	    1.1305
 1549.9784	    1.9098
 1556.2121	    1.7366
 1573.7013	    1.6500
 1623.8312	    2.0829
 1631.3636	    1.4336
 1652.7489	    1.4336
 1655.9091	    1.6500
 1697.9437	    1.7366
 1713.0519	    2.2128
 1715.6926	    1.6500
 1787.3377	    2.0396
 1790.0649	    1.6933
