[REMs/EOGs]
   19.2500	    0.0500
   48.3000	    0.0500
   85.1850	    0.0500
   87.7100	    0.0500
   88.7300	    0.0500
  109.4050	    0.0500
  112.4250	    0.0500
  114.9700	    0.0500
  139.4500	    0.0500
  229.3450	    0.0500
  253.8200	    0.0500
  255.3300	    0.0500
  267.2400	    0.0500
  287.7900	    0.0500
  298.1400	    0.0500
  298.8550	    0.0500
  300.3500	    0.0500
  301.9450	    0.0500
  303.2150	    0.0500
  442.4500	    0.0500
  443.9550	    0.0500
  501.1950	    0.0500
  558.8900	    0.0500
  590.5100	    0.0500
  592.8200	    0.0500
  595.1700	    0.0500
  596.0850	    0.0500
  596.8050	    0.0500
  661.2000	    0.0500
  767.7650	    0.0500
  788.6450	    0.0500
  790.0800	    0.0500
  792.5400	    0.0500
  793.2450	    0.0500
  874.3400	    0.0500
  874.9550	    0.0500
  875.7050	    0.0500
  876.3100	    0.0500
  885.8550	    0.0500
  887.2750	    0.0500
 1148.9850	    0.0500
 1150.3550	    0.0500
 1153.1450	    0.0500
 1159.7300	    0.0500
 1160.7600	    0.0500
 1303.5750	    0.0500
 1305.9850	    0.0500
